2019-11-29 13:54:01.256184
2019-11-29 13:56:00.912569
2019-11-29 13:58:01.572470
2019-11-29 14:00:01.359036
2019-11-29 14:02:01.137680
2019-11-29 14:04:00.827225
2019-11-29 14:06:01.592670
2019-11-29 14:08:01.414512
2019-11-29 14:10:01.230962
2019-11-29 14:12:01.016727
2019-11-29 14:14:00.871028
2019-11-29 14:16:01.698517
2019-11-29 14:18:01.487538
2019-11-29 14:20:01.174138
2019-11-29 14:22:01.008662
2019-11-29 14:24:01.579687
2019-11-29 14:26:01.159414
2019-11-29 14:28:00.737016
2019-11-29 14:30:01.608750
2019-11-29 14:32:01.187345
2019-11-29 14:34:00.776269
2019-11-29 14:36:01.385093
2019-11-29 14:38:01.052596
2019-11-29 14:40:01.659358
2019-11-29 14:42:01.199958
2019-11-29 14:44:00.832157
2019-11-29 14:46:02.464131
2019-11-29 14:48:01.122702
2019-11-29 14:50:01.292341
2019-11-29 14:52:00.900334
2019-11-29 14:54:01.583735
2019-11-29 14:56:01.179861
2019-11-29 14:58:00.720663
2019-11-29 15:00:01.433698
2019-11-29 15:02:01.030703
2019-11-29 15:04:01.733833
2019-11-29 15:06:01.313193
2019-11-29 15:08:01.193716
2019-11-29 15:10:01.294118
2019-11-29 15:12:01.132386
2019-11-29 15:14:01.246727
2019-11-29 15:16:00.782768
2019-11-29 15:18:01.969976
2019-11-29 15:20:02.203192
2019-11-29 15:22:00.826120
2019-11-29 15:24:01.531859
2019-11-29 15:26:01.284982
2019-11-29 15:28:01.018038
2019-11-29 15:30:00.768713
2019-11-29 15:32:01.525356
2019-11-29 15:34:01.210031
2019-11-29 15:36:00.982546
2019-11-29 15:38:01.930232
2019-11-29 15:40:01.391986
2019-11-29 15:42:01.249495
2019-11-29 15:44:00.878687
2019-11-29 15:46:01.916850
2019-11-29 15:48:02.088020
2019-11-29 15:50:02.077917
2019-11-29 15:52:02.069820
2019-11-29 15:54:01.631582
2019-11-29 15:56:01.725880
2019-11-29 16:42:01.130594
2019-11-29 16:44:00.692364
2019-11-29 16:46:00.991092
2019-11-29 16:48:01.638995
2019-11-29 16:50:01.015819
2019-11-29 16:52:01.373114
2019-11-29 16:54:00.688504
2019-11-29 16:56:01.233135
2019-11-29 16:58:01.531192
2019-11-29 17:00:00.926390
2019-11-29 17:02:01.172528
2019-11-29 17:04:01.812595
2019-11-29 17:06:01.133793
2019-11-29 17:08:01.634038
2019-11-29 17:10:01.068484
2019-11-29 17:12:01.422791
2019-11-29 17:14:00.845351
2019-11-29 17:16:01.404314
2019-11-29 17:18:01.018471
2019-11-29 17:20:01.681929
2019-11-29 17:22:01.022589
2019-11-29 17:24:01.589866
2019-11-29 17:26:00.979530
2019-11-29 17:28:01.655919
2019-11-29 17:30:01.026452
2019-11-29 17:32:01.590518
2019-11-29 17:34:01.628829
2019-11-29 17:36:01.727319
2019-11-29 17:38:01.591367
2019-11-29 17:40:01.650136
2019-11-29 17:42:02.392249
2019-11-29 18:05:46.120018
2019-11-29 18:06:03.537262
2019-11-29 18:50:01.870513
2019-11-29 18:52:02.179041
2019-11-29 18:54:02.051242
2019-11-29 18:56:02.009420
2019-11-29 18:58:01.935229
2019-11-29 19:00:01.856534
2019-11-29 19:02:01.620484
2019-11-29 19:04:01.009161
2019-11-29 19:06:01.872202
2019-11-29 19:08:01.905574
2019-11-29 19:10:01.977322
2019-11-29 19:12:01.718705
2019-11-29 19:14:01.573400
2019-11-29 19:16:01.433736
2019-11-29 19:18:01.401209
2019-11-29 19:20:02.574396
2019-11-29 19:22:01.542592
2019-11-29 19:24:01.378553
2019-11-29 19:26:01.845746
2019-11-29 19:28:02.918186
2019-11-29 19:30:01.485961
2019-11-29 19:32:01.298631
2019-11-29 19:34:02.368436
2019-11-29 19:36:01.393069
2019-11-29 19:38:01.520844
2019-11-29 19:40:01.834861
2019-11-29 19:42:01.785950
2019-11-29 19:44:01.689529
2019-11-29 19:46:01.044388
2019-11-29 19:48:01.684093
2019-11-29 19:50:02.752509
2019-11-29 19:52:02.341589
2019-11-29 19:54:01.062153
2019-11-29 19:56:01.544090
2019-11-29 19:58:01.034891
2019-11-29 20:00:01.664627
2019-11-29 20:02:01.159762
2019-11-29 20:04:01.613705
2019-11-29 20:06:01.080176
2019-11-29 20:08:01.479338
2019-11-29 20:10:00.821968
2019-11-29 20:12:01.503787
2019-11-29 20:14:00.980858
2019-11-29 20:16:01.349210
2019-11-29 20:18:00.742319
2019-11-29 20:20:01.191413
2019-11-29 20:22:01.563100
2019-11-29 20:24:00.942588
2019-11-29 20:26:01.497756
2019-11-29 20:28:01.257342
2019-11-29 20:30:01.718353
2019-11-29 20:32:01.155851
2019-11-29 20:34:01.530903
2019-11-29 20:36:00.910338
2019-11-29 20:38:01.285171
2019-11-29 20:40:01.619560
2019-11-29 20:42:01.144527
2019-11-29 20:44:01.586714
2019-11-29 20:46:01.276995
2019-11-29 20:48:01.571968
2019-11-29 20:50:01.008005
2019-11-29 20:52:01.498954
2019-11-29 20:54:00.887967
2019-11-29 20:56:01.296352
2019-11-29 20:58:01.621639
2019-11-29 21:00:01.078061
2019-11-29 21:02:01.415562
2019-11-29 21:04:00.786760
2019-11-29 21:06:01.238161
2019-11-29 21:08:00.801678
2019-11-29 21:10:01.204149
2019-11-30 00:56:01.484712
2019-11-30 00:58:01.368479
2019-11-30 01:00:01.085768
2019-11-30 01:02:00.690455
2019-11-30 01:04:01.559261
2019-11-30 01:06:01.367103
2019-11-30 01:08:00.986523
2019-11-30 01:10:01.590735
2019-11-30 01:12:01.294222
2019-11-30 01:14:01.473137
2019-11-30 01:16:01.360865
2019-11-30 01:18:01.032567
2019-11-30 01:20:01.619740
2019-11-30 01:22:01.223716
2019-11-30 01:24:00.891547
2019-11-30 01:26:01.444503
2019-11-30 01:28:01.108348
2019-11-30 01:30:01.127048
2019-11-30 01:32:00.686751
2019-11-30 01:34:01.309267
2019-11-30 01:36:00.907558
2019-11-30 01:38:01.494313
2019-11-30 01:40:01.141139
2019-11-30 01:42:00.771938
2019-11-30 01:44:01.416307
2019-11-30 01:46:01.077170
2019-11-30 01:48:01.617044
2019-11-30 10:43:40.412265
2019-11-30 12:17:34.561717
2019-11-30 12:18:01.366494
2019-11-30 12:20:01.237559
2019-11-30 12:22:00.864600
2019-11-30 12:24:01.475817
2019-11-30 12:26:01.172066
2019-11-30 12:28:00.924541
2019-11-30 12:30:01.641342
2019-11-30 12:32:01.371144
2019-11-30 12:34:01.128524
2019-11-30 12:36:01.242663
2019-11-30 12:38:01.119919
2019-11-30 12:40:01.074175
2019-11-30 12:42:01.897703
2019-11-30 12:44:01.632466
2019-11-30 12:46:01.351900
2019-11-30 12:48:01.340689
2019-11-30 12:50:01.224727
2019-11-30 12:52:01.283964
2019-11-30 12:54:01.181644
2019-11-30 12:56:00.926295
2019-11-30 12:58:00.880450
2019-11-30 13:00:01.493112
2019-11-30 13:02:01.255670
2019-11-30 13:04:00.929566
2019-11-30 13:06:01.825200
2019-11-30 13:08:01.607657
2019-11-30 13:10:01.334896
2019-11-30 13:12:01.121364
2019-11-30 13:14:01.831051
2019-11-30 13:16:01.435953
2019-11-30 13:18:01.143704
2019-11-30 13:20:00.933549
2019-11-30 13:22:01.612316
2019-11-30 13:24:01.363684
2019-11-30 13:26:00.984655
2019-11-30 13:28:01.673644
2019-11-30 13:30:01.272358
2019-11-30 13:32:00.857511
2019-11-30 13:34:01.546826
2019-11-30 13:36:01.183117
2019-11-30 13:38:00.867481
2019-11-30 13:40:01.704405
2019-11-30 13:42:04.303038
2019-11-30 13:44:00.996146
2019-11-30 13:46:01.185871
2019-11-30 13:48:00.876873
2019-11-30 13:50:01.593908
2019-11-30 13:52:01.252798
2019-11-30 13:54:01.192426
2019-11-30 13:56:01.118573
2019-11-30 13:58:00.815162
2019-11-30 14:00:01.468417
2019-11-30 14:02:01.262746
2019-11-30 14:04:00.883323
2019-11-30 14:06:01.649846
2019-11-30 14:08:01.358477
2019-11-30 14:10:01.069785
2019-11-30 14:12:00.979736
2019-11-30 14:14:00.873769
2019-11-30 14:16:01.734093
2019-11-30 14:18:01.640936
2019-11-30 14:20:01.501680
2019-11-30 14:22:01.472690
2019-11-30 14:24:01.318012
2019-11-30 14:26:01.170571
2019-11-30 14:28:01.128818
2019-11-30 14:30:00.988988
2019-11-30 14:32:00.866944
2019-11-30 14:34:01.708300
2019-11-30 14:36:01.586821
2019-11-30 14:38:01.321055
2019-11-30 14:40:01.014589
2019-11-30 14:42:01.672652
2019-11-30 14:44:01.707626
2019-11-30 14:46:01.372070
2019-11-30 14:48:01.098235
2019-11-30 14:50:01.772490
2019-11-30 14:52:01.401869
2019-11-30 14:54:01.046811
2019-11-30 14:56:01.236443
2019-11-30 14:58:00.826280
2019-11-30 15:00:01.687734
2019-11-30 15:02:01.259968
2019-11-30 15:04:00.833520
2019-11-30 15:06:01.469802
2019-11-30 15:08:02.498764
2019-11-30 15:10:01.121506
2019-11-30 15:12:00.784031
2019-11-30 15:14:01.384937
2019-11-30 15:16:01.090922
2019-11-30 15:18:01.088487
2019-11-30 15:20:00.869799
2019-11-30 15:22:01.609548
2019-11-30 15:24:01.989567
2019-11-30 15:26:01.624868
2019-11-30 15:28:01.298767
2019-11-30 15:30:00.994876
2019-11-30 15:32:00.811895
2019-11-30 15:34:01.418160
2019-11-30 15:36:01.277577
2019-11-30 15:38:01.067177
2019-11-30 15:40:01.839552
2019-11-30 15:42:01.547065
2019-11-30 15:44:01.389284
2019-11-30 15:46:01.663614
2019-11-30 15:48:01.444234
2019-11-30 15:50:01.137239
2019-11-30 15:52:00.994783
2019-11-30 15:54:01.642554
2019-11-30 15:56:01.266081
2019-11-30 15:58:00.794960
2019-11-30 16:00:01.467560
2019-11-30 16:02:01.062226
2019-11-30 16:04:00.795960
2019-11-30 16:06:01.493441
2019-11-30 16:08:01.242327
2019-11-30 16:10:01.020981
2019-11-30 16:12:00.790248
2019-11-30 16:14:01.385760
2019-11-30 16:16:01.020091
2019-11-30 16:18:01.906626
2019-11-30 16:20:01.277456
2019-11-30 16:22:01.176671
2019-11-30 16:24:00.955594
2019-11-30 16:26:01.506438
2019-11-30 16:28:01.141868
2019-11-30 16:30:00.762529
2019-11-30 16:32:01.753969
2019-11-30 16:34:01.355213
2019-11-30 16:36:01.040618
2019-11-30 16:38:01.592034
2019-11-30 16:40:01.333957
2019-11-30 16:42:01.119397
2019-11-30 16:44:00.990723
2019-11-30 16:46:00.879203
2019-11-30 16:48:02.150001
2019-11-30 16:50:01.440503
2019-11-30 16:52:01.778476
2019-11-30 16:54:02.108671
2019-11-30 16:56:01.413874
2019-11-30 16:58:02.554029
2019-11-30 17:00:01.835943
2019-11-30 17:02:02.101291
2019-11-30 17:04:01.436671
2019-11-30 17:06:01.715491
2019-11-30 17:08:02.087335
2019-11-30 17:10:01.424209
2019-11-30 17:12:01.729069
2019-11-30 17:14:01.999061
2019-11-30 17:16:01.277429
2019-11-30 17:18:01.546820
2019-11-30 17:20:01.922908
2019-11-30 17:22:02.016743
2019-11-30 17:24:01.589207
2019-11-30 17:26:01.858960
2019-11-30 17:28:01.421098
2019-11-30 17:30:01.275926
2019-11-30 17:32:01.073774
2019-11-30 17:34:01.225553
2019-11-30 17:36:01.554620
2019-11-30 17:38:01.478790
2019-11-30 17:40:01.745906
2019-11-30 17:42:01.592814
2019-11-30 17:44:01.202805
2019-11-30 17:46:00.762943
2019-11-30 17:48:01.495730
2019-11-30 17:50:01.974514
2019-11-30 17:52:01.569834
2019-11-30 17:54:01.757870
2019-11-30 17:56:02.650559
2019-11-30 17:58:01.709939
2019-11-30 18:00:01.502476
2019-11-30 18:02:01.750789
2019-11-30 18:04:02.081081
2019-11-30 18:06:01.168089
2019-11-30 18:08:00.839595
2019-11-30 18:10:01.866570
2019-11-30 18:12:03.074084
2019-11-30 18:14:00.837567
2019-11-30 18:16:01.455013
2019-11-30 18:18:01.267891
2019-11-30 18:20:01.099917
2019-11-30 18:22:01.284191
2019-11-30 18:24:01.153179
2019-11-30 18:26:01.084655
2019-11-30 18:28:01.127729
2019-11-30 18:30:00.938016
2019-11-30 18:32:00.872841
2019-11-30 18:34:01.628279
2019-11-30 18:36:01.473620
2019-11-30 18:38:01.127546
2019-11-30 18:40:00.927334
2019-11-30 18:42:01.652944
2019-11-30 18:44:01.467796
2019-11-30 18:46:01.136112
2019-11-30 18:48:01.042189
2019-11-30 18:50:01.655798
2019-11-30 18:52:01.449221
2019-11-30 18:54:01.247153
2019-11-30 18:56:00.972573
2019-11-30 18:58:02.367402
2019-11-30 19:00:01.232675
2019-11-30 19:02:00.942833
2019-11-30 19:04:01.613778
2019-11-30 19:06:01.800931
2019-11-30 19:08:01.544202
2019-11-30 19:10:01.309422
2019-11-30 19:12:01.147441
2019-11-30 19:14:01.379127
2019-11-30 19:16:01.146207
2019-11-30 19:18:00.732847
2019-11-30 19:20:01.372472
2019-11-30 19:22:01.014132
2019-11-30 19:24:01.916309
2019-11-30 19:26:01.559191
2019-11-30 19:28:01.528522
2019-11-30 19:30:01.289449
2019-11-30 19:32:01.110563
2019-11-30 19:34:01.812535
2019-11-30 19:36:01.545173
2019-11-30 19:38:01.293989
2019-11-30 19:40:00.904947
2019-11-30 19:42:01.566552
2019-11-30 19:44:01.480386
2019-11-30 19:46:01.285714
2019-11-30 19:48:01.042732
2019-11-30 19:50:01.790249
2019-11-30 19:52:01.665752
2019-11-30 19:54:01.361274
2019-11-30 19:56:04.224529
2019-11-30 19:58:01.109013
2019-11-30 20:00:01.063126
2019-11-30 20:02:00.963632
2019-11-30 20:04:01.671154
2019-11-30 20:06:01.422571
2019-11-30 20:08:01.303888
2019-11-30 20:10:00.908958
2019-11-30 20:12:01.322900
2019-11-30 20:14:01.107775
2019-11-30 20:16:00.784690
2019-11-30 20:18:00.828353
2019-11-30 20:20:02.400977
2019-11-30 20:22:02.207189
2019-11-30 20:24:00.891818
2019-11-30 20:26:01.495061
2019-11-30 20:28:01.176359
2019-11-30 20:30:01.515518
2019-11-30 20:32:01.273525
2019-11-30 20:50:01.305972
2019-11-30 20:52:01.642794
2019-11-30 20:54:03.430064
2019-11-30 20:56:01.308816
2019-11-30 20:58:01.467162
2019-11-30 21:00:01.644302
2019-11-30 21:02:01.355393
2019-11-30 21:04:00.964444
2019-11-30 21:06:01.771120
2019-11-30 21:08:01.678883
2019-11-30 21:10:01.653484
2019-11-30 21:12:01.538519
2019-11-30 21:14:01.323909
2019-11-30 21:16:01.112703
2019-11-30 21:18:01.209287
2019-11-30 21:20:00.998719
2019-11-30 21:22:01.824256
2019-11-30 21:24:01.537818
2019-11-30 21:26:01.169641
2019-11-30 21:28:00.797676
2019-11-30 21:30:01.685926
2019-11-30 21:32:01.557420
2019-11-30 21:34:01.383986
2019-11-30 21:36:01.189264
2019-11-30 21:38:00.991956
2019-11-30 21:40:00.849322
2019-11-30 21:42:01.623243
2019-11-30 21:44:01.429467
2019-11-30 21:46:01.241473
2019-11-30 21:48:01.059217
2019-11-30 21:50:00.814455
2019-11-30 21:52:01.612380
2019-11-30 21:54:01.494553
2019-11-30 21:56:01.663398
2019-11-30 21:58:01.449185
2019-11-30 22:00:01.253827
2019-11-30 22:02:01.078359
2019-11-30 22:04:00.910178
2019-11-30 22:06:01.763163
2019-11-30 22:08:01.592099
2019-11-30 22:10:01.401261
2019-11-30 22:12:01.539585
2019-11-30 22:14:01.327264
2019-11-30 22:16:01.150936
2019-11-30 22:18:00.947818
2019-11-30 22:20:01.788210
2019-11-30 22:22:01.537376
2019-11-30 22:24:01.448404
2019-11-30 22:26:01.262681
2019-11-30 22:28:01.122688
2019-11-30 22:30:00.958125
2019-11-30 22:32:01.749536
2019-11-30 22:34:01.501000
2019-11-30 22:36:01.981565
2019-11-30 22:38:00.857635
2019-11-30 22:40:01.508905
2019-11-30 22:42:01.187908
2019-11-30 22:44:00.956060
2019-11-30 22:46:02.589889
2019-11-30 22:48:01.967819
2019-11-30 22:50:01.800657
2019-11-30 22:52:01.711786
2019-11-30 22:54:01.574346
2019-11-30 22:56:01.345275
2019-11-30 22:58:01.027859
2019-11-30 23:00:00.867650
2019-11-30 23:02:01.752852
2019-11-30 23:04:01.622545
2019-11-30 23:06:01.405554
2019-11-30 23:08:01.203075
2019-11-30 23:10:00.883163
2019-11-30 23:12:01.496619
2019-11-30 23:14:01.122326
2019-11-30 23:16:01.218698
2019-11-30 23:18:00.974575
2019-11-30 23:20:01.810320
2019-11-30 23:22:01.670867
2019-11-30 23:24:01.514818
2019-11-30 23:26:01.430369
2019-11-30 23:28:01.298546
2019-11-30 23:30:01.671215
2019-11-30 23:32:01.682034
2019-11-30 23:34:01.580245
2019-11-30 23:36:01.443389
2019-11-30 23:38:01.299556
2019-11-30 23:40:01.210048
2019-11-30 23:42:01.278831
2019-11-30 23:44:01.484435
2019-11-30 23:46:01.682392
2019-11-30 23:48:01.932535
2019-11-30 23:50:02.033943
2019-11-30 23:52:02.517134
2019-11-30 23:54:01.544472
2019-11-30 23:56:01.284506
2019-11-30 23:58:01.814621
2019-12-01 00:00:01.576572
2019-12-01 00:02:01.225314
2019-12-01 00:04:00.929120
2019-12-01 00:06:01.639291
2019-12-01 00:08:01.232110
2019-12-01 00:10:00.854619
2019-12-01 00:12:02.056617
2019-12-01 00:14:00.677552
2019-12-01 00:16:01.259788
2019-12-01 00:18:00.787458
2019-12-01 00:20:01.472220
2019-12-01 00:22:01.199972
2019-12-01 00:24:01.151890
2019-12-01 00:26:00.829433
2019-12-01 00:28:01.468569
2019-12-01 00:30:01.460477
2019-12-01 00:32:01.595423
2019-12-01 00:34:01.453192
2019-12-01 00:36:01.324641
2019-12-01 00:38:01.183331
2019-12-01 00:40:00.933364
2019-12-01 00:42:03.101784
2019-12-01 00:44:00.779605
2019-12-01 00:46:01.375717
2019-12-01 00:48:00.991130
2019-12-01 00:50:01.592288
2019-12-01 00:52:01.308267
2019-12-01 00:54:01.014111
2019-12-01 00:56:01.739296
2019-12-01 00:58:01.787646
2019-12-01 01:00:01.508708
2019-12-01 01:02:01.476394
2019-12-01 01:04:01.100591
2019-12-01 01:06:01.750519
2019-12-01 01:08:01.537870
2019-12-01 01:10:01.329127
2019-12-01 01:12:00.910232
2019-12-01 01:14:01.612323
2019-12-01 01:16:01.249075
2019-12-01 01:18:01.032020
2019-12-01 01:20:01.860354
2019-12-01 01:22:01.560062
2019-12-01 01:24:01.305506
2019-12-01 01:26:01.378815
2019-12-01 01:28:01.373479
2019-12-01 01:30:01.199570
2019-12-01 12:20:02.221652
2019-12-01 12:22:01.651308
2019-12-01 12:24:01.735608
2019-12-01 12:26:01.808919
2019-12-01 12:28:01.396238
2019-12-01 12:30:01.069262
2019-12-01 12:32:01.680387
2019-12-01 12:34:01.690098
2019-12-01 12:36:01.110063
2019-12-01 12:38:00.982992
2019-12-01 12:40:01.555522
2019-12-01 12:42:01.296682
2019-12-01 12:44:00.896497
2019-12-01 12:46:01.583090
2019-12-01 12:48:01.197543
2019-12-01 12:50:00.899745
2019-12-01 12:52:01.671068
2019-12-01 12:54:01.543801
2019-12-01 12:56:01.183651
2019-12-01 12:58:00.767945
2019-12-01 13:00:01.486410
2019-12-01 13:02:01.253336
2019-12-01 13:04:00.972181
2019-12-01 13:06:01.768689
2019-12-01 13:08:01.577315
2019-12-01 13:10:01.419213
2019-12-01 13:12:01.168167
2019-12-01 13:14:00.849144
2019-12-01 13:16:01.531706
2019-12-01 13:18:01.268450
2019-12-01 13:20:00.989834
2019-12-01 13:22:01.623051
2019-12-01 13:24:01.309697
2019-12-01 13:26:00.983929
2019-12-01 13:28:01.620821
2019-12-01 13:30:01.207883
2019-12-01 13:32:00.958435
2019-12-01 13:34:01.676208
2019-12-01 13:36:00.960467
2019-12-01 13:38:01.586447
2019-12-01 13:40:01.199937
2019-12-01 13:42:00.953519
2019-12-01 13:44:01.668076
2019-12-01 13:46:01.396931
2019-12-01 13:48:01.133692
2019-12-01 13:50:00.711197
2019-12-01 22:52:13.372931
2019-12-01 23:16:01.581333
2019-12-01 23:18:01.272256
2019-12-01 23:20:00.938118
2019-12-01 23:22:01.654985
2019-12-01 23:24:01.365725
2019-12-01 23:26:01.125515
2019-12-01 23:28:00.839808
2019-12-01 23:30:01.403547
2019-12-01 23:32:02.230230
2019-12-01 23:34:01.288004
2019-12-01 23:36:01.038757
2019-12-01 23:38:01.855065
2019-12-02 00:27:55.241407
2019-12-02 00:28:09.544668
2019-12-02 00:30:01.032610
2019-12-02 00:32:01.734583
2019-12-02 00:34:01.751382
2019-12-02 00:36:01.616855
2019-12-02 00:38:01.571459
2019-12-02 00:40:01.392687
2019-12-02 00:42:01.220452
2019-12-02 00:44:01.006257
2019-12-02 00:46:00.981658
2019-12-02 00:48:01.899214
2019-12-02 00:50:01.872383
2019-12-02 00:52:02.035697
2019-12-02 00:54:01.127326
2019-12-02 00:56:00.917517
2019-12-02 00:58:01.795255
2019-12-02 01:00:01.564674
2019-12-02 01:02:01.432159
2019-12-02 01:04:01.115867
2019-12-02 01:06:00.847425
2019-12-02 01:08:01.551475
2019-12-02 01:10:01.244716
2019-12-02 01:12:01.163760
2019-12-02 01:14:00.921010
2019-12-02 01:16:01.500947
2019-12-02 01:18:01.463996
2019-12-02 01:20:01.469896
2019-12-02 01:22:01.031184
2019-12-02 01:24:01.605667
2019-12-02 01:26:01.282504
2019-12-02 01:28:00.923605
2019-12-02 01:30:01.495947
2019-12-02 01:32:01.168223
2019-12-02 01:34:01.083055
2019-12-02 01:36:01.798464
2019-12-02 01:38:01.537319
2019-12-02 01:40:01.135795
2019-12-02 01:42:00.853090
2019-12-02 01:44:01.824237
2019-12-02 01:46:01.643859
2019-12-02 01:48:01.374476
2019-12-02 01:50:01.239412
2019-12-02 01:52:01.182103
2019-12-02 01:54:00.961674
2019-12-02 01:56:02.123562
2019-12-02 01:58:00.753896
2019-12-02 02:00:01.346477
2019-12-02 02:02:01.031058
2019-12-02 02:04:01.630282
2019-12-02 02:06:01.606554
2019-12-02 02:08:01.649860
2019-12-02 11:12:02.096039
2019-12-02 11:14:01.096977
2019-12-02 11:16:00.752324
2019-12-02 11:18:01.343813
2019-12-02 11:20:00.998447
2019-12-02 11:22:00.740735
2019-12-02 11:24:01.578121
2019-12-02 11:26:03.241307
2019-12-02 11:28:01.201891
2019-12-02 11:30:01.548759
2019-12-02 11:32:01.503836
2019-12-02 11:34:01.446393
2019-12-02 11:36:01.298138
2019-12-02 11:38:01.201973
2019-12-02 11:40:01.054462
2019-12-02 11:42:01.103729
2019-12-02 11:44:00.863330
2019-12-02 11:46:01.750308
2019-12-02 11:48:01.415152
2019-12-02 11:50:01.209087
2019-12-02 11:52:01.521576
2019-12-02 11:54:01.621263
2019-12-02 11:56:01.835579
2019-12-02 11:58:01.942915
2019-12-02 12:00:01.909683
2019-12-02 12:02:01.644924
2019-12-02 12:04:01.872505
2019-12-02 12:06:01.640276
2019-12-02 12:08:01.378870
2019-12-02 12:10:01.431833
2019-12-02 12:12:01.281306
2019-12-02 12:14:01.086489
2019-12-02 12:16:00.849382
2019-12-02 12:18:01.760386
2019-12-02 12:20:01.634454
2019-12-02 12:22:01.550776
2019-12-02 12:24:01.458316
2019-12-02 12:26:01.681990
2019-12-02 12:28:01.329459
2019-12-02 12:30:00.914827
2019-12-02 12:32:01.687350
2019-12-02 12:34:01.566571
2019-12-02 12:36:01.180625
2019-12-02 12:38:00.793188
2019-12-02 12:40:01.506753
2019-12-02 12:42:01.253806
2019-12-02 12:44:00.969745
2019-12-02 12:46:01.679022
2019-12-02 12:48:01.329303
2019-12-02 12:50:01.108718
2019-12-02 12:52:00.890898
2019-12-02 12:54:01.612189
2019-12-02 12:56:01.408880
2019-12-02 12:58:01.864391
2019-12-02 13:00:02.298572
2019-12-02 13:02:01.071469
2019-12-02 13:04:00.694520
2019-12-02 13:06:01.536615
2019-12-02 13:08:01.131839
2019-12-02 13:10:00.835810
2019-12-02 13:12:00.992909
2019-12-02 13:14:01.849755
2019-12-02 13:16:01.569651
2019-12-02 13:18:01.247588
2019-12-02 13:20:00.915277
2019-12-02 13:22:00.741726
2019-12-02 13:24:00.760409
2019-12-02 13:26:00.714920
2019-12-02 13:28:01.413937
2019-12-02 13:30:01.450868
2019-12-02 13:32:01.306199
2019-12-02 13:34:00.877091
2019-12-02 13:36:01.659713
2019-12-02 13:38:02.033074
2019-12-02 13:40:01.858316
2019-12-02 13:42:02.704684
2019-12-02 13:44:01.384118
2019-12-02 13:46:01.240872
2019-12-02 13:48:01.329231
2019-12-02 13:50:01.176068
2019-12-02 13:52:00.832021
2019-12-02 13:54:01.509807
2019-12-02 13:56:01.119878
2019-12-02 13:58:00.978313
2019-12-02 14:00:01.742967
2019-12-02 14:02:01.612935
2019-12-02 14:04:01.360544
2019-12-02 14:06:01.075395
2019-12-02 14:08:00.822807
2019-12-02 14:10:01.622855
2019-12-02 14:12:01.336017
2019-12-02 14:14:01.018001
2019-12-02 14:16:01.641180
2019-12-02 14:18:01.405018
2019-12-02 14:20:01.512443
2019-12-02 14:22:01.298098
2019-12-02 14:24:00.931778
2019-12-02 14:26:01.185320
2019-12-02 14:28:01.221959
2019-12-02 14:30:00.930096
2019-12-02 14:32:01.598836
2019-12-02 14:34:01.307887
2019-12-02 14:36:00.945489
2019-12-02 14:38:01.806920
